id,title,description,issued,modified,publisher
https://datos.icane.es/dataset/15a99dbe-bebd-47d1-ba96-28a6b2b2c033,Encuesta de ocupación en alojamientos de turismo rural,Encuesta de ocupación en alojamientos de turismo rural,"vie, 14 mar 2025 07:49:01 GMT+0000","vie, 22 ago 2025 11:18:18 GMT+0000",http://datos.gob.es/recurso/sector-publico/org/Organismo/A06004074
https://datos.icane.es/dataset/6da6b599-a0c2-40b9-b235-ba7dfb02286f,Población de derecho 1986-1995,Población de derecho (1986-1995),"vie, 14 mar 2025 07:48:59 GMT+0000","vie, 22 ago 2025 11:18:17 GMT+0000",http://datos.gob.es/recurso/sector-publico/org/Organismo/A06004074
https://datos.icane.es/dataset/e694c12e-7a4f-403c-aa40-4677af271048,Revisión anual del Padrón Municipal de Habitantes,Revisión anual del Padrón Municipal de Habitantes,"vie, 14 mar 2025 07:49:00 GMT+0000","vie, 22 ago 2025 11:18:17 GMT+0000",http://datos.gob.es/recurso/sector-publico/org/Organismo/A06004074
https://datos.icane.es/dataset/2092e7c9-8841-4234-9205-7ac633a7657a,Sacrificio de ganado,Sacrificio de ganado,"vie, 14 mar 2025 07:49:00 GMT+0000","vie, 22 ago 2025 11:18:17 GMT+0000",http://datos.gob.es/recurso/sector-publico/org/Organismo/A06004074
https://datos.icane.es/dataset/51e58bb1-d07f-499a-892e-5b94cfef0ddd,Alteraciones de los municipios en los censos de población desde 1842,Alteraciones de los municipios en los censos de población desde 1842,"vie, 14 mar 2025 07:48:59 GMT+0000","vie, 22 ago 2025 11:18:16 GMT+0000",http://datos.gob.es/recurso/sector-publico/org/Organismo/A06004074
https://datos.icane.es/dataset/46da0be0-433a-43bd-abb3-fb56e4f078e6,Prestaciones sociales públicas,Prestaciones sociales públicas,"vie, 14 mar 2025 07:48:59 GMT+0000","vie, 22 ago 2025 11:18:16 GMT+0000",http://datos.gob.es/recurso/sector-publico/org/Organismo/A06004074
https://datos.icane.es/dataset/9bd43cd3-10f6-441f-aa9c-030fd52ee6f8,Estadística sobre ejecuciones hipotecarias,Estadística sobre ejecuciones hipotecarias,"vie, 14 mar 2025 07:48:58 GMT+0000","vie, 22 ago 2025 11:18:15 GMT+0000",http://datos.gob.es/recurso/sector-publico/org/Organismo/A06004074
https://datos.icane.es/dataset/e70b98d3-9fbf-491a-bf72-f75a22e2f4f1,Indicadores de confianza empresarial,Indicadores de confianza empresarial,"vie, 14 mar 2025 07:48:58 GMT+0000","vie, 22 ago 2025 11:18:15 GMT+0000",http://datos.gob.es/recurso/sector-publico/org/Organismo/A06004074
https://datos.icane.es/dataset/c4513e18-0899-4312-b332-29e960ebc1ec,Índice de cifra de negocios en la industria,Índice de cifras de negocios en la industria,"vie, 14 mar 2025 07:48:59 GMT+0000","vie, 22 ago 2025 11:18:15 GMT+0000",http://datos.gob.es/recurso/sector-publico/org/Organismo/A06004074
https://datos.icane.es/dataset/f1a6fe75-b341-4846-8147-d51d5c1e02d8,Encuesta de ocupación en alojamientos de turismo rural. Resultados zonas turísticas de Cantabria,Encuesta de ocupación en alojamientos de turismo rural - Resultados zonas turísticas de Cantabria,"vie, 14 mar 2025 07:48:58 GMT+0000","vie, 22 ago 2025 11:18:14 GMT+0000",http://datos.gob.es/recurso/sector-publico/org/Organismo/A06004074
https://datos.icane.es/dataset/8c70f2ff-0745-498d-8b81-e2006ea99fda,Producción láctea,Producción láctea entregada a la industria,"vie, 14 mar 2025 07:48:57 GMT+0000","vie, 22 ago 2025 11:18:14 GMT+0000",http://datos.gob.es/recurso/sector-publico/org/Organismo/A06004074
https://datos.icane.es/dataset/e1a5c61e-d048-42e8-9b2d-02b5695cfeb1,Programa Erasmus +,Programa Erasmus +,"vie, 14 mar 2025 07:48:57 GMT+0000","vie, 22 ago 2025 11:18:14 GMT+0000",http://datos.gob.es/recurso/sector-publico/org/Organismo/A06004074
https://datos.icane.es/dataset/1b997479-887a-4fd7-b56c-90abbe7a548a,Encuesta de ocupación hotelera. Resultados zonas turísticas,Encuesta de ocupación hotelera. Resultados zonas turísticas,"vie, 14 mar 2025 07:48:57 GMT+0000","vie, 22 ago 2025 11:18:13 GMT+0000",http://datos.gob.es/recurso/sector-publico/org/Organismo/A06004074
https://datos.icane.es/dataset/a31df018-a901-4601-8c91-bbfa4da08284,Estados de ejecución de los presupuestos de la Administración de la Comunidad Autónoma de Cantabria,Estados de ejecución de los presupuestos de la Administración de la Comunidad Autónoma de Cantabria. Gobierno de Cantabria,"vie, 14 mar 2025 07:48:56 GMT+0000","vie, 22 ago 2025 11:18:13 GMT+0000",http://datos.gob.es/recurso/sector-publico/org/Organismo/A06004074
https://datos.icane.es/dataset/db2e6dd1-b866-4748-bf29-f943f15beff2,Producción láctea,Producción láctea entregada a la industria,"vie, 14 mar 2025 07:48:57 GMT+0000","vie, 22 ago 2025 11:18:13 GMT+0000",http://datos.gob.es/recurso/sector-publico/org/Organismo/A06004074
https://datos.icane.es/dataset/82d96f01-8919-4832-b461-cc6adf323bff,Recaudación tributaria anual del Estado,Recaudación tributaria anual del Estado,"vie, 14 mar 2025 07:48:56 GMT+0000","vie, 22 ago 2025 11:18:13 GMT+0000",http://datos.gob.es/recurso/sector-publico/org/Organismo/A06004074
https://datos.icane.es/dataset/8fb3577d-b3e1-4ffb-b01d-5ebc647aa6bf,Liquidación de presupuestos consolidados de la Comunidad Autónoma,Liquidación de presupuestos consolidados de la Comunidad Autónoma,"vie, 14 mar 2025 07:48:56 GMT+0000","vie, 22 ago 2025 11:18:12 GMT+0000",http://datos.gob.es/recurso/sector-publico/org/Organismo/A06004074
https://datos.icane.es/dataset/042a3e0b-9016-4d74-9f7d-1716138cf8c8,Encuesta ganadera de bovino y porcino,Encuesta ganadera de bovino y porcino,"vie, 14 mar 2025 07:48:55 GMT+0000","vie, 22 ago 2025 11:18:11 GMT+0000",http://datos.gob.es/recurso/sector-publico/org/Organismo/A06004074
https://datos.icane.es/dataset/d9735e48-0095-4f36-b242-98d06972482c,Estadística anual de la Industria de la Energía Eléctrica,Estadística anual de la Industria de la Energía Eléctrica,"vie, 14 mar 2025 07:48:55 GMT+0000","vie, 22 ago 2025 11:18:11 GMT+0000",http://datos.gob.es/recurso/sector-publico/org/Organismo/A06004074
https://datos.icane.es/dataset/7547b2fa-ea75-4b13-a8ae-e6614f2a300b,Estadística mensual de la Industria de la Energía Eléctrica,Estadística mensual de la Industria de la Energía Eléctrica,"vie, 14 mar 2025 07:48:55 GMT+0000","vie, 22 ago 2025 11:18:11 GMT+0000",http://datos.gob.es/recurso/sector-publico/org/Organismo/A06004074
https://datos.icane.es/dataset/49f76d0f-674a-46ff-b647-fae9ba5df19f,Afiliación a la Seguridad Social media mensual,Afiliación a la Seguridad Social media mensual,"vie, 14 mar 2025 07:48:54 GMT+0000","vie, 22 ago 2025 11:18:10 GMT+0000",http://datos.gob.es/recurso/sector-publico/org/Organismo/A06004074
https://datos.icane.es/dataset/a00fdfe2-2c4c-47d0-aab1-562ae93da2ef,Afiliación de Extranjeros a la Seguridad Social a último día de mes,Afiliación de Extranjeros a la Seguridad Social a último día de mes,"vie, 14 mar 2025 07:48:54 GMT+0000","vie, 22 ago 2025 11:18:10 GMT+0000",http://datos.gob.es/recurso/sector-publico/org/Organismo/A06004074
https://datos.icane.es/dataset/46c367e2-235d-4aa2-aba1-1b3bf2ddf1d0,Afiliación de Extranjeros a la Seguridad Social media mensual,Afiliación de Extranjeros a la Seguridad Social media mensual,"vie, 14 mar 2025 07:48:54 GMT+0000","vie, 22 ago 2025 11:18:10 GMT+0000",http://datos.gob.es/recurso/sector-publico/org/Organismo/A06004074
https://datos.icane.es/dataset/8631c202-5729-40ec-a293-0e6ef163b934,Afiliación a la Seguridad Social a último día de trimestre,Afiliación a la Seguridad Social a último día de trimestre por municipio,"vie, 14 mar 2025 07:48:53 GMT+0000","vie, 22 ago 2025 11:18:09 GMT+0000",http://datos.gob.es/recurso/sector-publico/org/Organismo/A06004074
https://datos.icane.es/dataset/b65c6af6-cea4-42a6-8f99-6d4b3871916b,Afiliación a la Seguridad Social a último día de trimestre,Afiliación a la Seguridad Social a último día de trimestre,"vie, 14 mar 2025 07:48:53 GMT+0000","vie, 22 ago 2025 11:18:09 GMT+0000",http://datos.gob.es/recurso/sector-publico/org/Organismo/A06004074
https://datos.icane.es/dataset/7b201fc5-f9ad-420c-a221-d19e9d2b841c,Afiliación a la Seguridad Social a último día de trimestre,Afiliación a la Seguridad Social a último día de trimestre,"vie, 14 mar 2025 07:48:53 GMT+0000","vie, 22 ago 2025 11:18:09 GMT+0000",http://datos.gob.es/recurso/sector-publico/org/Organismo/A06004074
https://datos.icane.es/dataset/67cee06c-b730-4505-a2bb-a36923887d20,Afiliación a la Seguridad Social a último día de mes,Afiliación a la Seguridad Social a último día de mes,"vie, 14 mar 2025 07:48:52 GMT+0000","vie, 22 ago 2025 11:18:08 GMT+0000",http://datos.gob.es/recurso/sector-publico/org/Organismo/A06004074
https://datos.icane.es/dataset/7539997c-4d7c-49e7-b466-9b8be1b98615,Liquidación de presupuestos de entidades locales,Liquidación de presupuestos de entidades locales,"vie, 14 mar 2025 07:48:52 GMT+0000","vie, 22 ago 2025 11:18:08 GMT+0000",http://datos.gob.es/recurso/sector-publico/org/Organismo/A06004074
https://datos.icane.es/dataset/ced3b4d6-54ae-4257-9a94-3048ca90110c,Liquidación de presupuestos de entidades locales,Liquidación de presupuestos de entidades locales,"vie, 14 mar 2025 07:48:51 GMT+0000","vie, 22 ago 2025 11:18:07 GMT+0000",http://datos.gob.es/recurso/sector-publico/org/Organismo/A06004074
https://datos.icane.es/dataset/cd96573c-2e7f-4d59-bb33-87e368065fe4,Contabilidad regional de España. Gasto Consumo final de los hogares,Contabilidad regional de España. Gasto en consumo final de los hogares,"vie, 14 mar 2025 07:48:50 GMT+0000","vie, 22 ago 2025 11:18:06 GMT+0000",http://datos.gob.es/recurso/sector-publico/org/Organismo/A06004074
https://datos.icane.es/dataset/44fc099d-1c86-4691-9034-9aedc26f1393,Encuesta ganadera de ovino y caprino,Encuesta ganadera de ovino y caprino,"vie, 14 mar 2025 07:48:50 GMT+0000","vie, 22 ago 2025 11:18:05 GMT+0000",http://datos.gob.es/recurso/sector-publico/org/Organismo/A06004074
https://datos.icane.es/dataset/4f37f640-0c42-47fd-96ea-a2520bd5d5ec,Indicación Geográfica Protegida,Indicación Geográfica Protegida,"vie, 14 mar 2025 07:48:50 GMT+0000","vie, 22 ago 2025 11:18:05 GMT+0000",http://datos.gob.es/recurso/sector-publico/org/Organismo/A06004074
https://datos.icane.es/dataset/407a11b6-5db6-488e-bca4-55f606111173,Recaudación tributaria mensual del Estado,Recaudación tributaria mensual del Estado,"vie, 14 mar 2025 07:48:50 GMT+0000","vie, 22 ago 2025 11:18:05 GMT+0000",http://datos.gob.es/recurso/sector-publico/org/Organismo/A06004074
https://datos.icane.es/dataset/3c20c553-8d3a-45ae-8e3b-48cb05514804,Indicadores ambientales,Indicadores ambientales,"vie, 14 mar 2025 07:48:49 GMT+0000","vie, 22 ago 2025 11:18:02 GMT+0000",http://datos.gob.es/recurso/sector-publico/org/Organismo/A06004074
https://datos.icane.es/dataset/caeaf687-972c-4d07-bd97-8faa0f459a4a,Cuentas ambientales,Cuentas ambientales,"vie, 14 mar 2025 07:48:48 GMT+0000","vie, 22 ago 2025 11:18:01 GMT+0000",http://datos.gob.es/recurso/sector-publico/org/Organismo/A06004074
https://datos.icane.es/dataset/f9bea182-bdc9-43b0-8bb5-add46b4a0a8d,Datos meteorológicos,Datos meteorológicos,"vie, 14 mar 2025 07:48:48 GMT+0000","vie, 22 ago 2025 11:18:01 GMT+0000",http://datos.gob.es/recurso/sector-publico/org/Organismo/A06004074
https://datos.icane.es/dataset/9265ce6f-9110-4b5c-bb6b-c7074b903328,Estadísticas de residuos,Estadísticas de residuos,"vie, 14 mar 2025 07:48:47 GMT+0000","vie, 22 ago 2025 11:18:00 GMT+0000",http://datos.gob.es/recurso/sector-publico/org/Organismo/A06004074
https://datos.icane.es/dataset/884ff9bb-7c6a-4841-a7fc-bcc09ee6ef45,Relieve,Relieve,"vie, 14 mar 2025 07:48:47 GMT+0000","vie, 22 ago 2025 11:18:00 GMT+0000",http://datos.gob.es/recurso/sector-publico/org/Organismo/A06004074
https://datos.icane.es/dataset/a3a2898c-b95f-471c-8e5c-eb0d2e96f1f5,Encuesta del gasto de las empresas en protección ambiental,Encuesta del gasto de las empresas en protección ambiental,"vie, 14 mar 2025 07:48:47 GMT+0000","vie, 22 ago 2025 11:17:59 GMT+0000",http://datos.gob.es/recurso/sector-publico/org/Organismo/A06004074
https://datos.icane.es/dataset/bb654d6d-5f89-462d-9a86-7ee0512c2173,Estadísticas ambientales sobre el agua,Estadísticas ambientales sobre el agua,"vie, 14 mar 2025 07:48:46 GMT+0000","vie, 22 ago 2025 11:17:59 GMT+0000",http://datos.gob.es/recurso/sector-publico/org/Organismo/A06004074
https://datos.icane.es/dataset/418c180f-f2f6-4911-9217-deb0122daffd,Censo de Ganado,Censo de ganado,"vie, 14 mar 2025 07:48:45 GMT+0000","vie, 22 ago 2025 11:17:58 GMT+0000",http://datos.gob.es/recurso/sector-publico/org/Organismo/A06004074
https://datos.icane.es/dataset/29f30e1b-6bca-4a99-9cd0-565e141a2265,Indicadores de posición competitiva,Indicadores de posición competitiva,"vie, 14 mar 2025 07:48:46 GMT+0000","vie, 22 ago 2025 11:17:58 GMT+0000",http://datos.gob.es/recurso/sector-publico/org/Organismo/A06004074
https://datos.icane.es/dataset/ad18d7bd-4c82-4131-a389-22975f578212,Presupuesto de la Comunidad Autónoma en términos de Contabilidad Nacional,Presupuesto de la Comunidad Autónoma en términos de Contabilidad Nacional,"vie, 14 mar 2025 07:48:46 GMT+0000","vie, 22 ago 2025 11:17:58 GMT+0000",http://datos.gob.es/recurso/sector-publico/org/Organismo/A06004074
https://datos.icane.es/dataset/cf790d08-0133-43c9-8349-0d128cb68d95,Censo de Ganado,Censo de ganado,"vie, 14 mar 2025 07:48:45 GMT+0000","vie, 22 ago 2025 11:17:57 GMT+0000",http://datos.gob.es/recurso/sector-publico/org/Organismo/A06004074
https://datos.icane.es/dataset/d2dd7a16-9b78-42c8-91b3-07888001871f,Encuesta Continua de Hogares,Encuesta Continua de Hogares,"vie, 14 mar 2025 07:48:44 GMT+0000","vie, 22 ago 2025 11:17:57 GMT+0000",http://datos.gob.es/recurso/sector-publico/org/Organismo/A06004074
https://datos.icane.es/dataset/8891985e-9e20-4e5c-95f6-1590a9ef2053,Convenios colectivos de trabajo,Convenios colectivos de trabajo,"vie, 14 mar 2025 07:48:44 GMT+0000","vie, 22 ago 2025 11:17:56 GMT+0000",http://datos.gob.es/recurso/sector-publico/org/Organismo/A06004074
https://datos.icane.es/dataset/4707c485-1315-490f-8940-d9b2a4c57589,Estadística de migraciones,Estadística de Migraciones,"vie, 14 mar 2025 07:48:44 GMT+0000","vie, 22 ago 2025 11:17:56 GMT+0000",http://datos.gob.es/recurso/sector-publico/org/Organismo/A06004074
https://datos.icane.es/dataset/e53e2285-4e34-48c1-a57d-af1ad2c6c860,Estadística de violencia doméstica y violencia de género,Estadística de violencia doméstica y violencia de género,"vie, 14 mar 2025 07:48:43 GMT+0000","vie, 22 ago 2025 11:17:55 GMT+0000",http://datos.gob.es/recurso/sector-publico/org/Organismo/A06004074
https://datos.icane.es/dataset/4d454233-1b7d-4c13-bba6-faee5d27be85,Informe del Sistema Eléctrico. Red Eléctrica de España,Informe del Sistema Eléctrico. Red Eléctrica de España,"vie, 14 mar 2025 07:48:43 GMT+0000","vie, 22 ago 2025 11:17:55 GMT+0000",http://datos.gob.es/recurso/sector-publico/org/Organismo/A06004074
https://datos.icane.es/dataset/9e089d57-2581-4ce7-a800-300f8481e2d5,Encuesta sobre las personas sin hogar,Encuesta sobre las personas sin hogar,"vie, 14 mar 2025 07:48:42 GMT+0000","vie, 22 ago 2025 11:17:54 GMT+0000",http://datos.gob.es/recurso/sector-publico/org/Organismo/A06004074
https://datos.icane.es/dataset/27e2f6e4-8025-4486-9729-5ad4f45db2d7,Estadística de las industrias del gas,Estadística de las industrias del gas,"vie, 14 mar 2025 07:48:42 GMT+0000","vie, 22 ago 2025 11:17:54 GMT+0000",http://datos.gob.es/recurso/sector-publico/org/Organismo/A06004074
https://datos.icane.es/dataset/074deccc-4ea1-4827-b635-839b19817f64,Pruebas de acceso a la Universidad,Pruebas de Acceso a la Universidad,"vie, 14 mar 2025 07:48:41 GMT+0000","vie, 22 ago 2025 11:17:53 GMT+0000",http://datos.gob.es/recurso/sector-publico/org/Organismo/A06004074
https://datos.icane.es/dataset/eb836bfd-f8e3-4c10-82e6-da5c0ca9bb2d,Equipamiento social,Equipamiento social,"vie, 14 mar 2025 07:48:41 GMT+0000","vie, 22 ago 2025 11:17:52 GMT+0000",http://datos.gob.es/recurso/sector-publico/org/Organismo/A06004074
https://datos.icane.es/dataset/7dcdb652-530a-4b06-93ff-8c07cc45841c,Parque de vehículos,Parque de vehículos,"vie, 14 mar 2025 07:48:40 GMT+0000","vie, 22 ago 2025 11:17:51 GMT+0000",http://datos.gob.es/recurso/sector-publico/org/Organismo/A06004074
https://datos.icane.es/dataset/4d2a56ad-9e39-4746-a951-ec7a0afea8b0,Patrimonio cultural,Patrimonio cultural,"vie, 14 mar 2025 07:48:40 GMT+0000","vie, 22 ago 2025 11:17:51 GMT+0000",http://datos.gob.es/recurso/sector-publico/org/Organismo/A06004074
https://datos.icane.es/dataset/d705d008-8227-43b4-80c4-35e961c44d0b,Renta municipal estimada,Renta municipal estimada,"vie, 14 mar 2025 07:48:40 GMT+0000","vie, 22 ago 2025 11:17:51 GMT+0000",http://datos.gob.es/recurso/sector-publico/org/Organismo/A06004074
https://datos.icane.es/dataset/71db2331-f687-4c87-9426-ccda7225fb7f,Indicadores estructura demográfica,Indicadores estructura demográfica,"vie, 14 mar 2025 07:48:39 GMT+0000","vie, 22 ago 2025 11:17:50 GMT+0000",http://datos.gob.es/recurso/sector-publico/org/Organismo/A06004074
https://datos.icane.es/dataset/22d7fc29-5210-4d81-a787-6c77ce96ddd3,Instalaciones deportivas,Instalaciones deportivas,"vie, 14 mar 2025 07:48:39 GMT+0000","vie, 22 ago 2025 11:17:50 GMT+0000",http://datos.gob.es/recurso/sector-publico/org/Organismo/A06004074
https://datos.icane.es/dataset/c5a859b7-9900-41f8-af47-9dc5a28709ff,Equipamiento sanitario,Equipamiento sanitario,"vie, 14 mar 2025 07:48:38 GMT+0000","vie, 22 ago 2025 11:17:49 GMT+0000",http://datos.gob.es/recurso/sector-publico/org/Organismo/A06004074
https://datos.icane.es/dataset/55bec1eb-5b98-4d54-9b2c-a8a7bdec9af8,Impuesto sobre la Renta de las Personas Físicas,Impuesto sobre la Renta de las Personas Físicas,"vie, 14 mar 2025 07:48:39 GMT+0000","vie, 22 ago 2025 11:17:49 GMT+0000",http://datos.gob.es/recurso/sector-publico/org/Organismo/A06004074
https://datos.icane.es/dataset/c729affa-074b-4071-a548-2b55922b4a0d,Impuesto sobre la Renta de las Personas Físicas,Impuesto sobre la Renta de las Personas Físicas,"vie, 14 mar 2025 07:48:39 GMT+0000","vie, 22 ago 2025 11:17:49 GMT+0000",http://datos.gob.es/recurso/sector-publico/org/Organismo/A06004074
https://datos.icane.es/dataset/5b79fb5f-30b3-46b6-808f-ad543f97fb69,Alumnos Universidad de Cantabria,Alumnos Universidad de Cantabria,"vie, 14 mar 2025 07:48:38 GMT+0000","vie, 22 ago 2025 11:17:48 GMT+0000",http://datos.gob.es/recurso/sector-publico/org/Organismo/A06004074
https://datos.icane.es/dataset/de98dd23-114d-455a-a877-e5a026268512,Becas y ayudas al estudio,Becas y ayudas al estudio,"vie, 14 mar 2025 07:48:37 GMT+0000","vie, 22 ago 2025 11:17:48 GMT+0000",http://datos.gob.es/recurso/sector-publico/org/Organismo/A06004074
https://datos.icane.es/dataset/5909e4a3-8537-4681-9e7d-8cfa2bac41b7,Directorio centros educativos,Directorio centros educativos,"vie, 14 mar 2025 07:48:38 GMT+0000","vie, 22 ago 2025 11:17:48 GMT+0000",http://datos.gob.es/recurso/sector-publico/org/Organismo/A06004074
https://datos.icane.es/dataset/15108458-c20c-4391-9580-97a13a20cf76,Estadística Estructural de Empresas: Sector Comercio,Estadística Estructural de Empresas: Sector Comercio,"vie, 14 mar 2025 07:48:37 GMT+0000","vie, 22 ago 2025 11:17:47 GMT+0000",http://datos.gob.es/recurso/sector-publico/org/Organismo/A06004074
https://datos.icane.es/dataset/76a1d1ce-c63b-46ca-a254-c9c104581d91,Estadística Estructural de Empresas: Sector Comercio,Estadística Estructural de Empresas: Sector Comercio,"vie, 14 mar 2025 07:48:36 GMT+0000","vie, 22 ago 2025 11:17:47 GMT+0000",http://datos.gob.es/recurso/sector-publico/org/Organismo/A06004074
https://datos.icane.es/dataset/6a55b245-47ba-4a1f-bfbd-520c04346e8f,Infraestructuras,Infraestructuras,"vie, 14 mar 2025 07:48:36 GMT+0000","vie, 22 ago 2025 11:17:46 GMT+0000",http://datos.gob.es/recurso/sector-publico/org/Organismo/A06004074
https://datos.icane.es/dataset/d394df17-1c2b-46b1-a7e3-91e69769dc4a,Tráfico del Puerto de Santander,Tráfico del Puerto de Santander,"vie, 14 mar 2025 07:48:35 GMT+0000","vie, 22 ago 2025 11:17:46 GMT+0000",http://datos.gob.es/recurso/sector-publico/org/Organismo/A06004074
https://datos.icane.es/dataset/390a806f-6742-46c9-b1ff-95e51487d2e2,Turismo cultural,Turismo cultural,"vie, 14 mar 2025 07:48:36 GMT+0000","vie, 22 ago 2025 11:17:46 GMT+0000",http://datos.gob.es/recurso/sector-publico/org/Organismo/A06004074
https://datos.icane.es/dataset/50a523f4-fa0a-4b71-bc6a-9ad7f49b8734,Transporte de mercancías por carretera,Transporte de mercancías por carretera,"vie, 14 mar 2025 07:48:35 GMT+0000","vie, 22 ago 2025 11:17:45 GMT+0000",http://datos.gob.es/recurso/sector-publico/org/Organismo/A06004074
https://datos.icane.es/dataset/41967291-5f24-4a41-951e-495c27238501,Encuesta sobre Equipamiento y Uso de Tecnologías de la Información y Comunicación de los Hogares TICH,Encuesta sobre Equipamiento y Uso de Tecnologías de la Información y Comunicación de los Hogares TICH,"vie, 14 mar 2025 07:48:30 GMT+0000","vie, 22 ago 2025 11:17:33 GMT+0000",http://datos.gob.es/recurso/sector-publico/org/Organismo/A06004074
https://datos.icane.es/dataset/93f464f6-8ae4-4a64-94e1-e14ae0a8c355,Encuesta sobre el uso de TIC y comercio electrónico en las empresas,Encuesta sobre el uso de TIC y comercio electrónico en las empresas,"vie, 14 mar 2025 07:48:28 GMT+0000","vie, 22 ago 2025 11:17:32 GMT+0000",http://datos.gob.es/recurso/sector-publico/org/Organismo/A06004074
https://datos.icane.es/dataset/78c706b1-9462-4387-a908-58606553c8ed,Transacciones inmobiliarias,Transacciones inmobiliarias,"vie, 14 mar 2025 07:48:28 GMT+0000","vie, 22 ago 2025 11:17:31 GMT+0000",http://datos.gob.es/recurso/sector-publico/org/Organismo/A06004074
https://datos.icane.es/dataset/405c3613-766f-4e06-86df-06e425e17f2b,Población censal 1900-2021,Población censal 1900-2021,"vie, 14 mar 2025 07:48:27 GMT+0000","vie, 22 ago 2025 11:17:30 GMT+0000",http://datos.gob.es/recurso/sector-publico/org/Organismo/A06004074
https://datos.icane.es/dataset/aa1ac497-6d80-428b-862c-897778ec5291,Población censal 1900-2021,Población censal 1900-2021,"vie, 14 mar 2025 07:48:27 GMT+0000","vie, 22 ago 2025 11:17:30 GMT+0000",http://datos.gob.es/recurso/sector-publico/org/Organismo/A06004074
https://datos.icane.es/dataset/5392647b-0111-486b-bdd5-ee9b4a39489d,Seguimiento del sector lácteo,Seguimiento del sector lácteo,"vie, 14 mar 2025 07:48:27 GMT+0000","vie, 22 ago 2025 11:17:30 GMT+0000",http://datos.gob.es/recurso/sector-publico/org/Organismo/A06004074
https://datos.icane.es/dataset/21c7554a-5758-4a0b-a1d0-751c2fe4ecf9,Tráfico aéreo. Aeropuerto Seve Ballesteros-Santander,Tráfico aéreo. Aeropuerto Seve Ballesteros-Santander,"vie, 14 mar 2025 07:48:28 GMT+0000","vie, 22 ago 2025 11:17:30 GMT+0000",http://datos.gob.es/recurso/sector-publico/org/Organismo/A06004074
https://datos.icane.es/dataset/2e57992c-dc64-4466-88dd-4b9acac73e53,Sociedades laborales,Sociedades laborales,"vie, 14 mar 2025 07:48:26 GMT+0000","vie, 22 ago 2025 11:17:29 GMT+0000",http://datos.gob.es/recurso/sector-publico/org/Organismo/A06004074
https://datos.icane.es/dataset/9e5f0394-7cce-4d31-89c4-03e4cb7558c0,Sociedades mercantiles,Sociedades mercantiles,"vie, 14 mar 2025 07:48:26 GMT+0000","vie, 22 ago 2025 11:17:29 GMT+0000",http://datos.gob.es/recurso/sector-publico/org/Organismo/A06004074
https://datos.icane.es/dataset/39212032-db0a-4e32-9d72-c4261f3c07ac,Resolución extrajudicial de conflictos laborales,Resolución extrajudicial de conflictos laborales,"vie, 14 mar 2025 07:48:25 GMT+0000","vie, 22 ago 2025 11:17:28 GMT+0000",http://datos.gob.es/recurso/sector-publico/org/Organismo/A06004074
https://datos.icane.es/dataset/ed432d19-8add-4a16-a571-8f3109dda179,Resultados económicos en el I.V.A.,Resultados económicos en el I.V.A.,"vie, 14 mar 2025 07:48:25 GMT+0000","vie, 22 ago 2025 11:17:28 GMT+0000",http://datos.gob.es/recurso/sector-publico/org/Organismo/A06004074
https://datos.icane.es/dataset/6ba70421-cf15-4786-9edf-60a98438912d,Precios de suelo urbano,Precios de suelo urbano,"vie, 14 mar 2025 07:48:24 GMT+0000","vie, 22 ago 2025 11:17:27 GMT+0000",http://datos.gob.es/recurso/sector-publico/org/Organismo/A06004074
https://datos.icane.es/dataset/9476ee1c-e2f7-4488-a613-ed30ef75e62d,Registro central de personal,Registro central de personal,"vie, 14 mar 2025 07:48:25 GMT+0000","vie, 22 ago 2025 11:17:27 GMT+0000",http://datos.gob.es/recurso/sector-publico/org/Organismo/A06004074
https://datos.icane.es/dataset/58bb284c-d5b0-47eb-bca2-71493b622a15,Regulación de empleo,Regulación de empleo,"vie, 14 mar 2025 07:48:25 GMT+0000","vie, 22 ago 2025 11:17:27 GMT+0000",http://datos.gob.es/recurso/sector-publico/org/Organismo/A06004074
https://datos.icane.es/dataset/538dafe9-2863-41f4-bed0-496e2046f3ea,"Demandantes de empleo, paro registrado y contratos","Demandantes de empleo, paro registrado y contratos","vie, 14 mar 2025 07:48:23 GMT+0000","vie, 22 ago 2025 11:17:26 GMT+0000",http://datos.gob.es/recurso/sector-publico/org/Organismo/A06004074
https://datos.icane.es/dataset/069d7833-c5b3-44ca-b5b2-d2ba18b6ee53,"Demandantes de empleo, paro registrado y contratos","Demandantes de empleo, paro registrado y contratos por municipio","vie, 14 mar 2025 07:48:23 GMT+0000","vie, 22 ago 2025 11:17:25 GMT+0000",http://datos.gob.es/recurso/sector-publico/org/Organismo/A06004074
https://datos.icane.es/dataset/d4282c1a-c499-4bcd-8d77-f95d4aeb59a5,"Demandantes de empleo, paro registrado y contratos","Demandantes de empleo, paro registrado y contratos","vie, 14 mar 2025 07:48:23 GMT+0000","vie, 22 ago 2025 11:17:25 GMT+0000",http://datos.gob.es/recurso/sector-publico/org/Organismo/A06004074
https://datos.icane.es/dataset/3f7483ed-0245-4c1f-85eb-90921fd152da,Población reclusa,Población reclusa,"vie, 14 mar 2025 07:48:22 GMT+0000","vie, 22 ago 2025 11:17:25 GMT+0000",http://datos.gob.es/recurso/sector-publico/org/Organismo/A06004074
